parents,clones,t1,t2,t3
7059,7059,96,428,1009
7060,7060,96,689,207
7061,7061,96,282,1151
7062,7062,96,219,292
7063,7063,96,209,226
7064,7064,96,63,528
7065,7065,96,209,75
7066,7066,96,136,151
7067,7067,96,313,217
7068,7068,96,271,179
7069,7069,96,167,104
7070,7070,96,449,528
7071,7071,96,762,783
7072,7072,96,313,660
7073,7073,96,1127,1377
7074,7074,96,230,160
7075,7075,96,125,377
7076,7076,96,407,424
7077,7077,96,386,217
7078,7078,96,793,3395
7079,7079,96,949,1386
7080,7080,96,376,189
7081,7081,96,407,660
7082,7082,96,323,424
7083,7083,96,1158,207
7084,7084,96,657,1094
7085,7085,96,939,773
7086,7086,96,459,707
7087,7087,96,73,566
7088,7088,96,376,349
7089,7089,96,1909,3433
7090,7090,96,1398,406
7091,7091,96,240,1302
7092,7092,96,2087,2584
7093,7093,96,261,160
7094,7094,96,1085,1264
7095,7095,96,323,415
7096,7096,96,543,792
7097,7097,96,720,556
7098,7098,96,835,2754
7099,7099,96,94,170
7100,7100,96,1210,1132
7101,7101,96,282,509
7102,7102,96,563,764
7103,7103,96,42,274
7104,7104,96,63,255
7105,7105,96,250,104
7106,7106,96,887,1236
7107,7107,96,689,1981
7108,7108,96,1022,660
7109,7109,96,344,236
7110,7110,96,282,264
7111,7111,96,699,2103
7112,7112,96,83,85
7113,7113,96,741,953
7114,7114,96,470,575
7115,7115,96,417,632
7116,7116,96,1930,1905
7117,7117,96,1085,698
7118,7118,96,125,160
7119,7119,96,355,1198
7120,7120,96,1701,1320
7121,7121,96,522,792
7122,7122,96,136,821
7123,7123,96,219,481
7124,7124,96,73,528
7125,7125,96,584,594
7126,7126,96,73,170
7127,7127,96,31,19
7128,7128,96,52,905
7129,7129,96,115,368
7130,7130,96,699,1726
7131,7131,96,1461,783
7132,7132,96,63,236
7133,7133,96,480,849
7134,7134,96,636,556
7135,7135,86,459,415
7136,7136,86,219,141
7137,7137,86,2128,1735
7138,7138,86,83,340
7139,7139,86,396,349
7140,7140,86,918,1415
7141,7141,86,543,622
7142,7142,86,240,302
7143,7143,86,42,113
7144,7144,86,219,75
7145,7145,86,167,745
7146,7146,86,981,1113
7147,7147,86,334,245
7148,7148,86,188,104
7149,7149,86,63,38
7150,7150,86,188,189
7151,7151,86,470,1519
7152,7152,86,991,1613
7153,7153,86,417,340
7154,7154,86,396,877
7155,7155,86,490,349
7156,7156,86,261,330
7157,7157,86,689,1735
7158,7158,86,417,453
7159,7159,86,282,1094
7160,7160,86,908,2132
7161,7161,86,438,670
7162,7162,86,334,434
7163,7163,86,198,340
7164,7164,86,73,66
7165,7165,86,1262,2980
7166,7166,86,386,962
7167,7167,86,198,113
7168,7168,86,94,113
7169,7169,86,574,141
7170,7170,86,772,2122
7171,7171,86,365,198
7172,7172,86,709,1386
7173,7173,86,814,726
7174,7174,86,136,311
7175,7175,86,271,1085
7176,7176,86,1210,519
7177,7177,86,157,160
7178,7178,86,323,198
7179,7179,86,417,340
7180,7180,86,636,773
7181,7181,86,167,113
7182,7182,86,511,689
7183,7183,86,783,755
7184,7184,86,1335,1566
7185,7185,86,845,1896
7186,7186,86,626,141
7187,7187,86,511,415
7188,7188,86,177,566
7189,7189,86,626,189
7190,7190,86,396,170
7191,7191,86,303,641
7192,7192,86,449,1226
7193,7193,86,1210,1509
7194,7194,86,136,57
7195,7195,86,428,726
7196,7196,86,355,849
7197,7197,86,1565,1990
7198,7198,86,699,2132
7199,7199,86,230,198
7200,7200,86,501,622
7201,7201,86,438,330
7202,7202,86,365,481
7203,7203,86,438,321
7204,7204,86,31,481
7205,7205,86,417,717
7206,7206,86,303,2396
7207,7207,86,104,311
7208,7208,86,355,368
7209,7209,86,313,47
7210,7210,86,198,292
7211,7211,86,271,924
7212,7212,86,428,934
7213,7213,86,553,2264
7214,7214,86,146,85
7215,7215,86,323,387
7216,7216,86,396,858
7217,7217,86,73,283
7218,7218,86,83,1056
7219,7219,86,167,1170
7220,7220,86,83,75
7221,7221,86,365,839
7222,7222,86,125,292
7223,7223,86,376,226
7224,7224,86,136,594
7225,7225,86,532,990
7226,7226,86,313,311
7227,7227,86,83,604
7228,7228,86,125,104
7229,7229,86,209,85
7230,7230,86,522,1641
7231,7231,86,146,500
7232,7232,86,303,123
7233,7233,86,136,104
7234,7234,86,1096,1415
7235,7235,86,83,349
7236,7236,86,511,764
7237,7237,86,689,1188
7238,7238,86,647,472
7239,7239,86,167,604
7240,7240,86,1502,1037
7241,7241,86,814,651
7242,7242,86,63,453
7243,7243,86,1555,745
7244,7244,86,42,28
7245,7245,86,94,198
7246,7246,86,240,94
7247,7247,86,125,104
7248,7248,86,824,179
7249,7249,86,271,500
7250,7250,86,1002,1264
7251,7251,86,42,47
7252,7252,86,699,1188
7253,7253,86,125,123
7254,7254,86,146,839
7255,7255,86,282,424
7256,7256,86,104,255
7257,7257,86,240,368
7258,7258,86,626,274
7259,7259,86,636,490
7260,7260,86,866,2697
7261,7261,86,21,274
7262,7262,86,94,151
7263,7263,86,783,1613
7264,7264,77,376,1028
7265,7265,77,198,613
7266,7266,77,94,104
7267,7267,77,1304,1962
7268,7268,77,490,424
7269,7269,77,198,462
7270,7270,77,1043,2462
7271,7271,77,104,75
7272,7272,77,115,19
7273,7273,77,115,198
7274,7274,77,94,19
7275,7275,77,313,226
7276,7276,77,136,283
7277,7277,77,167,160
7278,7278,77,386,519
7279,7279,77,563,811
7280,7280,77,271,217
7281,7281,77,501,1396
7282,7282,77,303,604
7283,7283,77,73,349
7284,7284,77,1461,2745
7285,7285,77,219,132
7286,7286,77,188,1056
7287,7287,77,574,104
7288,7288,77,167,292
7289,7289,77,428,764
7290,7290,77,678,490
7291,7291,77,490,1236
7292,7292,77,344,302
7293,7293,77,584,424
7294,7294,77,584,321
7295,7295,77,323,340
7296,7296,77,83,113
7297,7297,77,146,387
7298,7298,77,250,292
7299,7299,77,344,509
7300,7300,77,167,123
7301,7301,77,824,415
7302,7302,77,21,226
7303,7303,77,303,726
7304,7304,77,3088,3584
7305,7305,77,407,538
7306,7306,77,115,481
7307,7307,77,981,1028
7308,7308,77,1137,2009
7309,7309,77,83,66
7310,7310,77,209,1141
7311,7311,77,616,424
7312,7312,77,146,311
7313,7313,77,699,613
7314,7314,77,73,113
7315,7315,77,803,707
7316,7316,77,1680,4376
7317,7317,77,365,481
7318,7318,77,125,585
7319,7319,77,438,2169
7320,7320,77,803,2584
7321,7321,77,230,670
7322,7322,77,73,160
7323,7323,77,449,236
7324,7324,77,428,905
7325,7325,77,271,415
7326,7326,77,344,85
7327,7327,77,668,1170
7328,7328,77,282,490
7329,7329,77,136,66
7330,7330,77,125,264
7331,7331,77,31,358
7332,7332,77,271,547
7333,7333,77,292,198
7334,7334,77,636,406
7335,7335,77,209,245
7336,7336,77,501,387
7337,7337,77,42,292
7338,7338,77,125,302
7339,7339,77,146,245
7340,7340,77,52,396
7341,7341,77,198,585
7342,7342,77,136,245
7343,7343,77,146,151
7344,7344,77,115,245
7345,7345,77,605,424
7346,7346,77,157,104
7347,7347,77,511,585
7348,7348,77,709,858
7349,7349,77,376,245
7350,7350,77,271,28
7351,7351,77,303,264
7352,7352,77,824,717
7353,7353,77,157,245
7354,7354,77,595,792
7355,7355,77,1012,575
7356,7356,77,323,1377
7357,7357,77,470,519
7358,7358,77,490,509
7359,7359,77,355,406
7360,7360,77,42,57
7361,7361,77,104,47
7362,7362,77,42,424
7363,7363,77,115,226
7364,7364,77,501,594
7365,7365,77,584,462
7366,7366,77,177,1320
7367,7367,77,532,283
7368,7368,77,188,123
7369,7369,77,94,368
7370,7370,77,1064,1896
7371,7371,77,730,943
7372,7372,77,136,104
7373,7373,77,428,57
7374,7374,77,282,481
7375,7375,77,563,1226
7376,7376,77,1064,1415
7377,7377,77,63,179
7378,7378,77,866,802
7379,7379,77,355,207
7380,7380,77,115,123
7381,7381,77,344,1302
7382,7382,77,490,1217
7383,7383,77,52,377
7384,7384,77,303,528
7385,7385,77,250,94
7386,7386,77,73,198
7387,7387,77,136,622
7388,7388,77,209,75
7389,7389,77,428,773
7390,7390,77,73,340
7391,7391,77,136,113
7392,7392,77,240,47
7393,7393,77,83,255
7394,7394,67,209,415
7395,7395,67,386,472
7396,7396,67,177,198
7397,7397,67,386,934
7398,7398,67,94,141
7399,7399,67,490,415
7400,7400,67,636,736
7401,7401,67,490,415
7402,7402,67,741,3292
7403,7403,67,271,94
7404,7404,67,188,217
7405,7405,67,2306,2047
7406,7406,67,146,292
7407,7407,67,355,160
7408,7408,67,417,1141
7409,7409,67,209,47
7410,7410,67,271,57
7411,7411,67,376,990
7412,7412,67,574,1188
7413,7413,67,261,132
7414,7414,67,146,85
7415,7415,67,104,179
7416,7416,67,261,717
7417,7417,67,511,1320
7418,7418,67,303,255
7419,7419,67,292,783
7420,7420,67,73,349
7421,7421,67,407,594
7422,7422,67,417,1113
7423,7423,67,417,1066
7424,7424,67,334,481
7425,7425,67,73,19
7426,7426,67,1836,981
7427,7427,67,949,1594
7428,7428,67,480,1386
7429,7429,67,772,1519
7430,7430,67,104,462
7431,7431,67,94,255
7432,7432,67,876,1226
7433,7433,67,177,821
7434,7434,67,762,490
7435,7435,67,219,198
7436,7436,67,125,670
7437,7437,67,647,1075
7438,7438,67,250,406
7439,7439,67,209,670
7440,7440,67,52,226
7441,7441,67,428,1424
7442,7442,67,167,207
7443,7443,67,271,311
7444,7444,67,1325,2349
7445,7445,67,543,830
7446,7446,67,532,1151
7447,7447,67,125,170
7448,7448,67,125,207
7449,7449,67,407,453
7450,7450,67,83,189
7451,7451,67,522,170
7452,7452,67,94,330
7453,7453,67,125,57
7454,7454,67,918,670
7455,7455,67,856,2518
7456,7456,67,115,1104
7457,7457,67,240,217
7458,7458,67,125,613
7459,7459,67,470,1500
7460,7460,67,543,198
7461,7461,67,292,566
7462,7462,67,94,85
7463,7463,67,626,962
7464,7464,67,657,57
7465,7465,67,31,406
7466,7466,67,605,1066
7467,7467,67,115,490
7468,7468,67,282,915
7469,7469,67,157,160
7470,7470,67,543,585
7471,7471,67,699,1528
7472,7472,67,230,255
7473,7473,67,428,1170
7474,7474,67,470,556
7475,7475,67,94,736
7476,7476,67,1085,2565
7477,7477,67,1012,1500
7478,7478,67,63,764
7479,7479,67,668,707
7480,7480,67,136,292
7481,7481,67,198,292
7482,7482,67,115,113
7483,7483,67,887,821
7484,7484,67,63,274
7485,7485,67,918,2047
7486,7486,67,146,104
7487,7487,67,1210,2481
7488,7488,67,250,858
7489,7489,67,668,698
7490,7490,67,803,1311
7491,7491,67,355,462
7492,7492,67,323,104
7493,7493,67,532,528
7494,7494,67,876,821
7495,7495,67,1002,943
7496,7496,67,209,321
7497,7497,67,386,1104
7498,7498,67,386,547
7499,7499,67,94,38
7500,7500,67,198,151
7501,7501,67,334,198
7502,7502,67,970,689
7503,7503,67,303,179
7504,7504,67,136,85
7505,7505,67,42,94
7506,7506,67,250,1188
7507,7507,67,21,528
7508,7508,67,198,1104
7509,7509,67,115,839
7510,7510,67,209,604
7511,7511,67,616,811
7512,7512,67,386,292
7513,7513,67,125,434
7514,7514,67,709,1207
7515,7515,67,136,141
7516,7516,67,136,660
7517,7517,67,73,679
7518,7518,67,230,453
7519,7519,67,146,236
7520,7520,67,741,538
7521,7521,67,146,274
7522,7522,67,574,1679
7523,7523,67,323,189
7524,7524,67,689,1075
7525,7525,67,480,1462
7526,7526,67,104,189
7527,7527,67,730,622
7528,7528,67,104,170
7529,7529,67,157,1556
7530,7530,67,939,915
7531,7531,57,125,707
7532,7532,57,303,85
7533,7533,57,417,245
7534,7534,57,271,255
7535,7535,57,136,226
7536,7536,57,104,424
7537,7537,57,313,236
7538,7538,57,303,1104
7539,7539,57,292,85
7540,7540,57,52,566
7541,7541,57,501,217
7542,7542,57,73,47
7543,7543,57,365,424
7544,7544,57,188,302
7545,7545,57,136,198
7546,7546,57,104,75
7547,7547,57,292,217
7548,7548,57,157,38
7549,7549,57,52,151
7550,7550,57,63,38
7551,7551,57,157,566
7552,7552,57,365,689
7553,7553,57,188,66
7554,7554,57,146,236
7555,7555,57,94,311
7556,7556,57,1200,613
7557,7557,57,198,274
7558,7558,57,709,764
7559,7559,57,104,47
7560,7560,57,167,123
7561,7561,57,584,1717
7562,7562,57,250,179
7563,7563,57,230,453
7564,7564,57,73,113
7565,7565,57,344,811
7566,7566,57,83,28
7567,7567,57,52,255
7568,7568,57,449,443
7569,7569,57,250,1047
7570,7570,57,219,1264
7571,7571,57,219,604
7572,7572,57,219,236
7573,7573,57,563,2113
7574,7574,57,83,943
7575,7575,57,240,509
7576,7576,57,1377,2264
7577,7577,57,490,943
7578,7578,57,355,453
7579,7579,57,52,245
7580,7580,57,177,236
7581,7581,57,177,453
7582,7582,57,73,236
7583,7583,57,449,1358
7584,7584,57,532,1085
7585,7585,57,449,962
7586,7586,57,1085,660
7587,7587,57,699,934
7588,7588,57,1429,311
7589,7589,57,574,698
7590,7590,57,146,311
7591,7591,57,167,198
7592,7592,57,188,217
7593,7593,57,167,632
7594,7594,57,511,311
7595,7595,57,584,424
7596,7596,57,647,453
7597,7597,57,136,57
7598,7598,57,42,1136348
7599,7599,57,250,1320
7600,7600,57,2358,4452
7601,7601,57,146,330
7602,7602,57,146,679
7603,7603,57,198,283
7604,7604,57,511,1264
7605,7605,57,104,358
7606,7606,57,334,85
7607,7607,57,772,1962
7608,7608,57,177,349
7609,7609,57,522,453
7610,7610,57,177,75
7611,7611,57,1440,905
7612,7612,57,376,1170
7613,7613,57,417,490
7614,7614,57,63,94
7615,7615,57,543,179
7616,7616,57,574,226
7617,7617,57,939,1773
7618,7618,57,449,104
7619,7619,57,376,830
7620,7620,57,292,1132
7621,7621,57,83,358
7622,7622,57,970,604
7623,7623,57,115,151
7624,7624,57,2681,2603
7625,7625,57,73,151
7626,7626,57,459,245
7627,7627,57,42,19
7628,7628,57,188,302
7629,7629,57,157,755
7630,7630,57,407,509
7631,7631,57,1429,1471
7632,7632,57,396,575
7633,7633,57,125,160
7634,7634,57,94,198
7635,7635,57,480,462
7636,7636,57,282,528
7637,7637,57,209,255
7638,7638,57,94,462
7639,7639,57,292,179
7640,7640,57,313,594
7641,7641,57,396,566
7642,7642,57,647,1085
7643,7643,57,709,2245
7644,7644,57,115,94
7645,7645,57,83,85
7646,7646,57,1847,2018
7647,7647,57,125,160
7648,7648,57,261,698
7649,7649,57,814,896
7650,7650,57,157,255
7651,7651,57,31,57
7652,7652,57,63,38
7653,7653,57,459,368
7654,7654,57,1419,1104
7655,7655,57,522,1471
7656,7656,57,334,132
7657,7657,57,104,575
7658,7658,57,407,472
7659,7659,57,490,528
7660,7660,57,543,1783
7661,7661,57,83,207
7662,7662,57,167,689
7663,7663,57,313,802
7664,7664,57,386,896
7665,7665,57,355,47
7666,7666,57,553,547
7667,7667,57,303,1358
7668,7668,57,250,915
7669,7669,57,230,198
7670,7670,57,522,1217
7671,7671,57,83,207
7672,7672,57,157,283
7673,7673,57,490,679
7674,7674,57,125,19
7675,7675,57,261,170
7676,7676,57,94,57
7677,7677,57,115,47
7678,7678,57,188,151
7679,7679,57,198,179
7680,7680,57,459,424
7681,7681,57,136,189
7682,7682,57,125,368
7683,7683,48,63,387
7684,7684,48,240,1028
7685,7685,48,449,424
7686,7686,48,960,1254
7687,7687,48,250,689
7688,7688,48,42,104
7689,7689,48,1075,1396
7690,7690,48,323,622
7691,7691,48,292,528
7692,7692,48,407,556
7693,7693,48,52,85
7694,7694,48,31,443
7695,7695,48,438,1179
7696,7696,48,689,1160
7697,7697,48,490,905
7698,7698,48,292,453
7699,7699,48,219,424
7700,7700,48,303,849
7701,7701,48,1096,1019
7702,7702,48,219,575
7703,7703,48,334,1170
7704,7704,48,772,311
7705,7705,48,501,1386
7706,7706,48,1075,2018
7707,7707,48,157,179
7708,7708,48,198,698
7709,7709,48,1106,2000
7710,7710,48,157,141
7711,7711,48,407,953
7712,7712,48,303,915
7713,7713,48,94,377
7714,7714,48,125,57
7715,7715,48,282,387
7716,7716,48,209,500
7717,7717,48,146,85
7718,7718,48,1774,1915
7719,7719,48,1096,839
7720,7720,48,188,179
7721,7721,48,511,500
7722,7722,48,490,868
7723,7723,48,136,585
7724,7724,48,657,453
7725,7725,48,146,94
7726,7726,48,167,28
7727,7727,48,417,538
7728,7728,48,313,585
7729,7729,48,21,217
7730,7730,48,115,113
7731,7731,48,511,443
7732,7732,48,94,274
7733,7733,48,83,28
7734,7734,48,303,283
7735,7735,48,157,245
7736,7736,48,261,500
7737,7737,48,344,896
7738,7738,48,282,896
7739,7739,48,104,443
7740,7740,48,177,443
7741,7741,48,188,613
7742,7742,48,21,75
7743,7743,48,292,321
7744,7744,48,63,207
7745,7745,48,459,160
7746,7746,48,219,311
7747,7747,48,396,887
7748,7748,48,741,1075
7749,7749,48,2285,5046
7750,7750,48,94,311
7751,7751,48,167,236
7752,7752,48,438,1905
7753,7753,48,396,755
7754,7754,48,334,698
7755,7755,48,303,481
7756,7756,48,282,575
7757,7757,48,303,839
7758,7758,48,1409,1217
7759,7759,48,386,198
7760,7760,48,303,755
7761,7761,48,83,198
7762,7762,48,63,104
7763,7763,48,741,1509
7764,7764,48,970,670
7765,7765,48,42,292
7766,7766,48,1356,1528
7767,7767,48,730,358
7768,7768,48,42,38
7769,7769,48,188,132
7770,7770,48,104,311
7771,7771,48,177,198
7772,7772,48,21,75
7773,7773,48,230,104
7774,7774,48,63,132
7775,7775,48,647,1132
7776,7776,48,146,283
7777,7777,48,52,255
7778,7778,48,188,160
7779,7779,48,334,509
7780,7780,48,1941,3065
7781,7781,48,709,387
7782,7782,48,31,170
7783,7783,48,209,462
7784,7784,48,292,245
7785,7785,48,115,302
7786,7786,48,845,1132
7787,7787,48,303,28
7788,7788,48,376,585
7789,7789,48,657,1754
7790,7790,48,52,132
7791,7791,48,376,340
7792,7792,48,929,3971
7793,7793,48,125,453
7794,7794,48,198,160
7795,7795,48,240,792
7796,7796,48,115,1424
7797,7797,48,177,85
7798,7798,48,188,113
7799,7799,48,94,85
7800,7800,48,991,1443
7801,7801,48,511,1254
7802,7802,48,1461,1000
7803,7803,48,470,443
7804,7804,48,282,802
7805,7805,48,365,773
7806,7806,48,177,245
7807,7807,48,21,113
7808,7808,48,198,358
7809,7809,48,167,85
7810,7810,48,355,75
7811,7811,48,365,1037
7812,7812,48,21,151
7813,7813,48,334,236
7814,7814,48,63,406
7815,7815,48,480,358
7816,7816,48,417,1830
7817,7817,38,929,622
7818,7818,38,52,38
7819,7819,38,303,406
7820,7820,38,303,66
7821,7821,38,73,132
7822,7822,38,42,113
7823,7823,38,386,94
7824,7824,38,83,94
7825,7825,38,83,547
7826,7826,38,21,189
7827,7827,38,292,641
7828,7828,38,960,707
7829,7829,38,449,424
7830,7830,38,396,141
7831,7831,38,146,85
7832,7832,38,396,368
7833,7833,38,21,189
7834,7834,38,501,670
7835,7835,38,501,802
7836,7836,38,1356,1679
7837,7837,38,94,255
7838,7838,38,271,151
7839,7839,38,240,415
7840,7840,38,250,358
7841,7841,38,1325,3735
7842,7842,38,511,349
7843,7843,38,887,858
7844,7844,38,459,689
7845,7845,38,177,368
7846,7846,38,240,481
7847,7847,38,198,113
7848,7848,38,814,1773
7849,7849,38,835,519
7850,7850,38,1836,3131
7851,7851,38,1596,3131
7852,7852,38,188,94
7853,7853,38,83,207
7854,7854,38,21,255
7855,7855,38,104,207
7856,7856,38,803,849
7857,7857,38,94,198
7858,7858,38,94,217
7859,7859,38,63,274
7860,7860,38,887,2792
7861,7861,38,386,1019
7862,7862,38,115,75
7863,7863,38,709,896
7864,7864,38,803,1566
7865,7865,38,344,830
7866,7866,38,459,1037
7867,7867,38,303,274
7868,7868,38,897,2735
7869,7869,38,303,1396
7870,7870,38,157,104
7871,7871,38,115,47
7872,7872,38,209,217
7873,7873,38,292,1264
7874,7874,38,63,207
7875,7875,38,282,538
7876,7876,38,94,406
7877,7877,38,543,1122
7878,7878,38,814,1000
7879,7879,38,83,85
7880,7880,38,365,745
7881,7881,38,52,123
7882,7882,38,918,415
7883,7883,38,292,141
7884,7884,38,230,283
7885,7885,38,21,377
7886,7886,38,104,340
7887,7887,38,355,443
7888,7888,38,1075,349
7889,7889,38,501,1198
7890,7890,38,323,792
7891,7891,38,303,632
7892,7892,38,929,387
7893,7893,38,230,38
7894,7894,38,240,887
7895,7895,38,1210,1236
7896,7896,38,303,406
7897,7897,38,209,217
7898,7898,38,136,472
7899,7899,38,1482,1188
7900,7900,38,1116,575
7901,7901,38,1784,1170
7902,7902,38,52,113
7903,7903,38,303,236
7904,7904,38,42,207
7905,7905,38,323,321
7906,7906,38,177,434
7907,7907,38,741,877
7908,7908,38,511,368
7909,7909,38,52,330
7910,7910,38,1795,6989
7911,7911,38,83,57
7912,7912,38,115,123
7913,7913,38,52,189
7914,7914,38,313,971
7915,7915,38,21,47
7916,7916,38,668,1924
7917,7917,38,1617,1839
7918,7918,38,177,773
7919,7919,38,52,28
7920,7920,38,323,94
7921,7921,29,303,113
7922,7922,29,42,94
7923,7923,29,532,632
7924,7924,29,803,1632
7925,7925,29,522,641
7926,7926,29,177,274
7927,7927,29,240,207
7928,7928,29,104,123
7929,7929,29,574,905
7930,7930,29,386,1132
7931,7931,29,230,160
7932,7932,29,42,198
7933,7933,29,762,330
7934,7934,29,563,613
7935,7935,29,386,302
7936,7936,29,146,406
7937,7937,29,209,28
7938,7938,29,136,1349
7939,7939,29,532,123
7940,7940,29,177,28
7941,7941,29,355,868
7942,7942,29,563,321
7943,7943,29,438,274
7944,7944,29,522,217
7945,7945,29,198,368
7946,7946,29,313,321
7947,7947,29,835,594
7948,7948,29,334,575
7949,7949,29,313,566
7950,7950,29,52,113
7951,7951,29,511,255
7952,7952,29,209,123
7953,7953,29,334,415
7954,7954,29,303,406
7955,7955,29,376,358
7956,7956,29,396,132
7957,7957,29,908,217
7958,7958,29,42,236
7959,7959,29,83,132
7960,7960,29,146,519
7961,7961,29,866,1339
7962,7962,29,63,47
7963,7963,29,42,113
7964,7964,29,417,340
7965,7965,29,115,349
7966,7966,29,83,123
7967,7967,29,1982,1047
7968,7968,29,396,1368
7969,7969,29,230,679
7970,7970,29,146,189
7971,7971,29,762,755
7972,7972,29,344,57
7973,7973,29,396,340
7974,7974,29,52,971
7975,7975,29,83,75
7976,7976,29,355,358
7977,7977,29,376,19
7978,7978,29,63,75
7979,7979,29,125,255
7980,7980,29,42,141
7981,7981,29,428,330
7982,7982,29,146,207
7983,7983,29,355,481
7984,7984,29,94,47
7985,7985,29,407,1415
7986,7986,29,188,1047
7987,7987,29,532,1226
7988,7988,29,42,736
7989,7989,29,522,1207
7990,7990,29,553,613
7991,7991,29,52,57
7992,7992,29,303,538
7993,7993,29,83,330
7994,7994,29,417,415
7995,7995,29,73,113
7996,7996,29,240,330
7997,7997,29,52,113
7998,7998,29,344,302
7999,7999,29,209,792
8000,8000,29,553,160
8001,8001,29,52,85
8002,8002,29,449,255
8003,8003,29,52,85
8004,8004,29,52,217
8005,8005,29,52,28
8006,8006,29,616,170
8007,8007,29,136,641
8008,8008,29,2014,2396
8009,8009,29,209,104
8010,8010,29,167,207
8011,8011,29,94,217
8012,8012,29,355,132
8013,8013,29,125,47
8014,8014,29,115,340
8015,8015,29,501,47
